repo	version	path	tool_id	sha256
devteam/delete_overlapping_indels	f16000dc644b	delete_overlapping_indels.xml	delete_overlapping_indels	14faec5d5e43db6e3febb6f67c758ff4e1d4215737ab72b0e7fcfceb5ae8f026
devteam/depth_of_coverage	c3f08370fc82	depth_of_coverage.xml	gatk_depth_of_coverage	997042935454b1db7e363b709cfc04fa5174b515c1d7a199a5cdefe88314c948
devteam/dgidb_annotator	c5bb987015c5	dgidb_annotator.xml	dgidb_annotate	82d9f5cb5abb0a0a648d226061d27fc6eb567e25198d4705751766eccc8bacd1
devteam/divide_pg_snp	f74fdfc17143	dividePgSnpAlleles.xml	dividePgSnp	39ed3dbb697fe1426d7fd4f7b3334b6b20e39bb8529ad900c70bcdb6c677f71a
devteam/dna_filtering	549d2cb4c6f2	histogram2.xml	histogram_rpy	bb105c81cdf5316b9abeac2b47c8d06abf7f1cc10ba504697a2184b07e635891
devteam/draw_stacked_barplots	e997b710e38a	draw_stacked_barplots.xml	draw_stacked_barplots	38441447ed6235a9192142ea4b099cc374244884b38a3ea213aaf3a335fa07a5
devteam/dwt_cor_ava_perclass	b87bbe6bc044	execute_dwt_cor_aVa_perClass.xml	compute_p-values_correlation_coefficients_feature_occurrences_between_two_datasets_using_discrete_wavelet_transfom	ede0628131511a5e9c2cb80aeb35a9c56a34018486083411c2cb957afcb58647
devteam/dwt_cor_avb_all	e01e8a9a82f4	execute_dwt_cor_aVb_all.xml	compute_p-values_correlation_coefficients_featureA_featureB_occurrences_between_two_datasets_using_discrete_wavelet_transfom	6d991f9aafa240a8941421a1f49a1feec169fd825bef207c36111908452dee4c
devteam/dwt_ivc_all	506ae7b0d85d	execute_dwt_IvC_all.xml	compute_p-values_second_moments_feature_occurrences_between_two_datasets_using_discrete_wavelet_transfom	ff0c3b0e06bed24e23f2fc0096396932b45a8ed06ad290e436007227366636ca
devteam/dwt_var_perclass	781e68074f84	execute_dwt_var_perClass.xml	compute_p-values_max_variances_feature_occurrences_in_one_dataset_using_discrete_wavelet_transfom	5b5c69f12cc091b9e0772c9bfc6e1ae8f8a6a18d26a0978a282831b8db2c1aa6
devteam/dwt_var_perfeature	6c29c7e347e8	execute_dwt_var_perFeature.xml	dwt_var1	47c15b93a60aafe2d5033039f559f001100d82568be1c7fb38a4275d4f37fd8f
devteam/emboss_5	63dd26468588	emboss_antigenic.xml	EMBOSS: antigenic1	b5b24359ecf41c025467aeac25ed3ca33afd73df3cc4272469a4332e19e26b22
devteam/emboss_5	63dd26468588	emboss_backtranseq.xml	EMBOSS: backtranseq2	409c32bed076309e8d21dda89ab7bc553566328151c5747fb7973495ffb972ae
devteam/emboss_5	63dd26468588	emboss_banana.xml	EMBOSS: banana3	1c1a2126d397674976063864908678b1707a9fa625a1942e151521ae675147db
devteam/emboss_5	63dd26468588	emboss_biosed.xml	EMBOSS: biosed4	d0fed97e52a8856fc6e06b7a00e9e87fbcebc0158b6656994411b7086d83336c
devteam/emboss_5	63dd26468588	emboss_btwisted.xml	EMBOSS: btwisted5	663cba766da24d4a47aef04b05f58083466d3523dc7638f52d7d1bdaa79fbfcc
devteam/emboss_5	63dd26468588	emboss_cai.xml	EMBOSS: cai6	9113a0ec40a6be9e9335e507852fa18285d5bd2ebfff3fa0dde5e30e7a720186
devteam/emboss_5	63dd26468588	emboss_cai_custom.xml	EMBOSS: cai_custom6	b4dc39dfde98b0d036b928841b8c07599a5e28e55ba22a7cfd70dd172adfe7b5
devteam/emboss_5	63dd26468588	emboss_chaos.xml	EMBOSS: chaos7	764a4b315a19403b6d7cc15c456a1a153bff9008307ac5dc0cca84e2d84cca7b
devteam/emboss_5	63dd26468588	emboss_charge.xml	EMBOSS: charge8	cf0d1d9fea6856b10e8d2fae43204e4dd117f4fbdd763dd1a70d70e516a709f5
devteam/emboss_5	63dd26468588	emboss_checktrans.xml	EMBOSS: checktrans9	f1d6f3630fd4a8a9ad5162a067d54a616c78fa647e0f282f90815137c4d37a54
devteam/emboss_5	63dd26468588	emboss_chips.xml	EMBOSS: chips10	249d42936fa038f22449b934685387908ed0b383c215ff5143408b4d35059877
devteam/emboss_5	63dd26468588	emboss_cirdna.xml	EMBOSS: cirdna11	3cc3667af6738319df59f7143621ceb89bb26d394c2c65671c21c25c5f6e2495
devteam/emboss_5	63dd26468588	emboss_codcmp.xml	EMBOSS: codcmp12	3bc8dc9ecd40085a1a6839f06ad4e18e1a490d581eaba67e6256678b03ca8eaa
devteam/emboss_5	63dd26468588	emboss_coderet.xml	EMBOSS: coderet13	09c68ace08e05c276b1ad3dd023217a5f97976814b2fad52b3e063307bd0655c
devteam/emboss_5	63dd26468588	emboss_compseq.xml	EMBOSS: compseq14	5fd18da5c8713caf04a5b9616c7d3a06a408be4de2a6fde2ac811ccd9298264b
devteam/emboss_5	63dd26468588	emboss_cpgplot.xml	EMBOSS: cpgplot15	824ed118fabf38a91fedef17882d1dd7e5bf399de96ecfaa641fe193c802eb7c
devteam/emboss_5	63dd26468588	emboss_cpgreport.xml	EMBOSS: cpgreport16	a2cc8cf6d14b4aa10cfe3225486f9e49b6985580d6e392ab0efe39075f8899d9
devteam/emboss_5	63dd26468588	emboss_cusp.xml	EMBOSS: cusp17	e9050782d1994037df04fcc7dfbe9bb8fe61532abe0725fa0011fac9b1212657
devteam/emboss_5	63dd26468588	emboss_cutseq.xml	EMBOSS: cutseq18	3c61f0d0895634f34a55ebf99b6e8f9fabbcf7afdd1bf298a35d8bd1d1e2600f
devteam/emboss_5	63dd26468588	emboss_dan.xml	EMBOSS: dan19	ae214365c59497b782d446c1516d18a85fb73ca75f24477785e27ff4685f1d10
devteam/emboss_5	63dd26468588	emboss_degapseq.xml	EMBOSS: degapseq20	aba465f6628c82abc131b1e304cf27f37f8ea7d1c7dd97254ae94f7ebb2bd7d0
devteam/emboss_5	63dd26468588	emboss_descseq.xml	EMBOSS: descseq21	42c612a392c70ca1724c0f6b78e0f64d5848233866b22b4e1a883f80894b0a2c
devteam/emboss_5	63dd26468588	emboss_diffseq.xml	EMBOSS: diffseq22	e9bc4f596cfed81839a613e4587656d9fa0992133ef613c404578b9770f415e8
devteam/emboss_5	63dd26468588	emboss_digest.xml	EMBOSS: digest23	79bae0ca2e7b496985189f9f59a8ee9bc35f62e984044ed7aa892057a3419ace
devteam/emboss_5	63dd26468588	emboss_dotmatcher.xml	EMBOSS: dotmatcher24	f40699615f7b4fe7a17afcc294b24838703ce54b628500a343cf74b9f550be97
devteam/emboss_5	63dd26468588	emboss_dotpath.xml	EMBOSS: dotpath25	99f2435c0061416d4e8abfd3773952483bc5dac11cab2662edf2a1cd578ea625
devteam/emboss_5	63dd26468588	emboss_dottup.xml	EMBOSS: dottup26	5ebc69a686499aca02077e54c0193a34a0657cab3d1385e23d46301557f6ecbe
devteam/emboss_5	63dd26468588	emboss_dreg.xml	EMBOSS: dreg27	5cde39a1f3ba6641c4a09a9df4c29a65248462c76f6ff8d9940b33047d92fb3b
devteam/emboss_5	63dd26468588	emboss_einverted.xml	EMBOSS: einverted28	e368213234a7f28293aacd1878b0a27304004a2801294cd9b4f3487fcb2f3b76
devteam/emboss_5	63dd26468588	emboss_epestfind.xml	EMBOSS: epestfind29	7366413c1ed5f40dbaf1359364242477e1572a693f8c1eb955f275d99f07844e
devteam/emboss_5	63dd26468588	emboss_equicktandem.xml	EMBOSS: equicktandem31	2fcbe58dfcebf6766c0a7282553ecdca5f191d1df392526edc43e566e5322b77
devteam/emboss_5	63dd26468588	emboss_est2genome.xml	EMBOSS: est2genome32	48f215f82691c158c2fea9cbddf0dd2a987feaa1a2c9ab152945c46197e3f7da
devteam/emboss_5	63dd26468588	emboss_etandem.xml	EMBOSS: etandem33	eeb2dbcfd4f294d7cdce2442872a45d4e257cda5ade6807e29d9001403d4f5cb
devteam/emboss_5	63dd26468588	emboss_extractfeat.xml	EMBOSS: extractfeat34	c14ebb20ef2086faba3a2687a5ff44fa4657be75584dbc0a15ec76e7e2d23d05
devteam/emboss_5	63dd26468588	emboss_extractseq.xml	EMBOSS: extractseq35	0dd53ce5214379057e3c9f11ad98d4e2e41c993d9da03ec739e271d54f950664
devteam/emboss_5	63dd26468588	emboss_freak.xml	EMBOSS: freak36	ee60069550f1f344d45010122fa8406dda105fba592e931ea5de46db103a500d
devteam/emboss_5	63dd26468588	emboss_fuzznuc.xml	EMBOSS: fuzznuc37	25320162134b368b4d322990db719388e2dc566426abd46449418fb8ab30652c
devteam/emboss_5	63dd26468588	emboss_fuzzpro.xml	EMBOSS: fuzzpro38	3844e3b1cf2a6a237fbf265314b15004f1c148428062249b14b51906f81a8ece
devteam/emboss_5	63dd26468588	emboss_fuzztran.xml	EMBOSS: fuzztran39	3db8dba0ed0c75283c84e3b70cd7c2d8b318513afb88db5007a3a83851ae51f3
devteam/emboss_5	63dd26468588	emboss_garnier.xml	EMBOSS: garnier40	864743aadb71d5304e965f5a595a223fea1d34a4f7b36b3f32563b084ce64b36
devteam/emboss_5	63dd26468588	emboss_geecee.xml	EMBOSS: geecee41	afb13ede54c1770e98b1edb74093f8291e603ee5433fbbba7f554f296fd25f1d
devteam/emboss_5	63dd26468588	emboss_getorf.xml	EMBOSS: getorf42	cec3df1293f1663904f8200fc9349139889a7c3e73dba779e034c42b3d839b99
devteam/emboss_5	63dd26468588	emboss_helixturnhelix.xml	EMBOSS: helixturnhelix43	88f34fb9112b611316e0322e4d6266c1d3d06633d086c4075882277beee85135
devteam/emboss_5	63dd26468588	emboss_hmoment.xml	EMBOSS: hmoment44	e05bd917c9e2dd17d405e0c3f336af4b0e4b93b93128b078036e863a51ec6daf
devteam/emboss_5	63dd26468588	emboss_iep.xml	EMBOSS: iep45	cf8c328270e07276e9ac16c264c5f0959f858f150eadaad81821484853db80d9
devteam/emboss_5	63dd26468588	emboss_infoseq.xml	EMBOSS: infoseq46	59360c8f6d9dd927285e04ce846a50cf231e968c44e2e95446227c373047a039
devteam/emboss_5	63dd26468588	emboss_isochore.xml	EMBOSS: isochore47	544a2daf1d969130e2ed7ec7f5a761de637f4816a47c4c17e711db73016c6de6
devteam/emboss_5	63dd26468588	emboss_lindna.xml	EMBOSS: lindna48	b2ce1aabd767148671ca8f7af28914c189c566542a550f5e657ca3194d822040
devteam/emboss_5	63dd26468588	emboss_marscan.xml	EMBOSS: marscan49	2d1f51a3a1057c344316bc92d2afece481e1a9eaa3868d0a458f45af638ded5d
devteam/emboss_5	63dd26468588	emboss_maskfeat.xml	EMBOSS: maskfeat50	948d8be75fff84da20111188b90564d4fa461e6371eb62f6aabfad3643985ca2
devteam/emboss_5	63dd26468588	emboss_maskseq.xml	EMBOSS: maskseq51	23c3d4ed6a51b069f4fcb2b0b6f06c381884c6ca5bcfa2f273c5b7a2e60d3786
devteam/emboss_5	63dd26468588	emboss_matcher.xml	EMBOSS: matcher52	a52816549f7c063b0bdbc4e12211fd28cc14806602630f1b722dca744a6ecb9f
devteam/emboss_5	63dd26468588	emboss_megamerger.xml	EMBOSS: megamerger53	a7f23580a5bd908dd7282084d281e93debce0d535ea43e20c2dae473d2a49796
devteam/emboss_5	63dd26468588	emboss_merger.xml	EMBOSS: merger54	dc4138039efa470b4b79b5be01e0ffce99ebfd01ce0981af1837a04072fea2a5
devteam/emboss_5	63dd26468588	emboss_msbar.xml	EMBOSS: msbar55	4df826fb5ed364fa78e687b6463bb7ad4bf94941c9275c45bcb09e87cb368cd7
devteam/emboss_5	63dd26468588	emboss_needle.xml	EMBOSS: needle56	24d7540b2a73a3cd66a9ba5e1043e626a90b6307ddd7b3ecdfdc451e6ae7422b
devteam/emboss_5	63dd26468588	emboss_newcpgreport.xml	EMBOSS: newcpgreport57	5af354eefcd8f8391103b6075e5ac989dd42097c35e5ccbcb69559252c12a18d
devteam/emboss_5	63dd26468588	emboss_newcpgseek.xml	EMBOSS: newcpgseek58	4dbfbd78f36d36751fc37fff9eba387e12234d3b3e6c290853b9970f1454128e
devteam/emboss_5	63dd26468588	emboss_newseq.xml	EMBOSS: newseq59	b6f0adba625fe32991c7c7e32d0c1180afe156344b9876c28bb09ef739729aaf
devteam/emboss_5	63dd26468588	emboss_noreturn.xml	EMBOSS: noreturn60	1364e2822156c077ae3f5a3f80462cbee1e812679f4c35490091ca90f6769133
devteam/emboss_5	63dd26468588	emboss_notseq.xml	EMBOSS: notseq61	87734f2438e9d72c7fa74e61fff38dd46160b1338a1696062c18cf761e0ea524
devteam/emboss_5	63dd26468588	emboss_nthseq.xml	EMBOSS: nthseq62	81ae6f163424d20f06a9ec718c231d6450ab23d62d45588fd443f439b2d349b7
devteam/emboss_5	63dd26468588	emboss_octanol.xml	EMBOSS: octanol63	9ffb30fd1321675463a73a01ffe08278a6dc39eae5d1220a3ebda187b6854028
devteam/emboss_5	63dd26468588	emboss_oddcomp.xml	EMBOSS: oddcomp64	e78c5f9c20717af65b3c97100f0d2ec787ffcd21720bd0020d8187c4590ca47e
devteam/emboss_5	63dd26468588	emboss_palindrome.xml	EMBOSS: palindrome65	58c8fe4c88b890b5074253b021d2582ae2c17bd9964011aab89138b5d808984c
devteam/emboss_5	63dd26468588	emboss_pasteseq.xml	EMBOSS: pasteseq66	54a8d2f868092cbd0a6b375b632add65b02eb2af5a1aeb8353d67605195c7477
devteam/emboss_5	63dd26468588	emboss_patmatdb.xml	EMBOSS: patmatdb67	133580fa4bc50eb2b5e60733c945286b355d10b152f4fc3030230f3ef11a40dc
devteam/emboss_5	63dd26468588	emboss_pepcoil.xml	EMBOSS: pepcoil68	dc503226ac829b264f9e3ae1953eb413340adb312e0eb269ccb5dd569b7b52f7
devteam/emboss_5	63dd26468588	emboss_pepinfo.xml	EMBOSS: pepinfo69	f3a0132ac6f8f8087604bc501ebe33138767a2af936e8b2d2c4fb95d47871620
devteam/emboss_5	63dd26468588	emboss_pepnet.xml	EMBOSS: pepnet70	352aabae1ccba0c2b8b68a63c980c3cf60aafe0e1d929a5892575475d9cdda42
devteam/emboss_5	63dd26468588	emboss_pepstats.xml	EMBOSS: pepstats71	501979218d42c58a44959476a2b9f6a951e2917d725901e648a96070dbcd7247
devteam/emboss_5	63dd26468588	emboss_pepwheel.xml	EMBOSS: pepwheel72	68ec62a9f8d25fd4a1b3dabcf32994f48560357ea2b46daab3921b72b58f64e0
devteam/emboss_5	63dd26468588	emboss_pepwindow.xml	EMBOSS: pepwindow73	8bb77e8371585e93e2cef8f327dfb3c441cffa951de8c188c49f257bddc7ff85
devteam/emboss_5	63dd26468588	emboss_pepwindowall.xml	EMBOSS: pepwindowall74	03e726b2cf1b2ac321a3eeb6f2cd546a491e77771f666cede3cb5ed932910276
devteam/emboss_5	63dd26468588	emboss_plotcon.xml	EMBOSS: plotcon75	3609d5206d5971df1dadaf1d6465a8467aada76567f8dbe2f73373f2bf8be2cf
devteam/emboss_5	63dd26468588	emboss_plotorf.xml	EMBOSS: plotorf76	2cb4105c7a62ec43b3d6752af776b36b90ecb7b12fd167b7c0d95833405f4b9e
devteam/emboss_5	63dd26468588	emboss_polydot.xml	EMBOSS: polydot77	34582fd192fba0fee2d48da2eb7140f94a3e22c9508e00437a9945f32624eeba
devteam/emboss_5	63dd26468588	emboss_preg.xml	EMBOSS: preg78	6443198d8ae1cda977878564d9f3655cbf85ad50f731c10cc9157a36403e7745
devteam/emboss_5	63dd26468588	emboss_prettyplot.xml	EMBOSS: prettyplot79	3e8bdcec3cbd7507e83b417bde5c4d5f810ac8faab9aec7854f254ee22cb3103
devteam/emboss_5	63dd26468588	emboss_prettyseq.xml	EMBOSS: prettyseq80	072b607fe8ce66b099b78fa03543a5eaf1bcdf91dabe17fd8c58ca2382855292
devteam/emboss_5	63dd26468588	emboss_primersearch.xml	EMBOSS: primersearch81	5c0aa137456eba71903a3bda30894d810a813dd478cb245bb63632ac1bfd2e9a
devteam/emboss_5	63dd26468588	emboss_revseq.xml	EMBOSS: revseq82	0b97bc99ad44361d697c8f122e3932f06a9bbeecee4844d15d3805495fbfe48f
devteam/emboss_5	63dd26468588	emboss_seqmatchall.xml	EMBOSS: seqmatchall83	afe536e0ca6310f48a7022d81d9417c5cff592dbceee951ddb688aa1779d76d7
devteam/emboss_5	63dd26468588	emboss_seqret.xml	EMBOSS: seqret84	ddf4472667733b2f4481dbff50d8a9c2d34476b1207f11a08fd876f112a23d27
devteam/emboss_5	63dd26468588	emboss_showfeat.xml	EMBOSS: showfeat85	ff53af834b044da5463344695431ae25c7df591bbaf352328684924ab5d23121
devteam/emboss_5	63dd26468588	emboss_shuffleseq.xml	EMBOSS: shuffleseq87	e10148a761d771c59a8c0d25380198a19217d324b2f2139f549c975d896d82ae
devteam/emboss_5	63dd26468588	emboss_sigcleave.xml	EMBOSS: sigcleave88	9021d33196ac2920bc6382254d00926adaba81e4d3a99aa23aa29e35a6a7001c
devteam/emboss_5	63dd26468588	emboss_sirna.xml	EMBOSS: sirna89	7ff4b1ea384c7ea2b2d07a32caef00814a11823ce8f521071dbd23aedc19bbb4
devteam/emboss_5	63dd26468588	emboss_sixpack.xml	EMBOSS: sixpack90	ece96a644351576d549bc2ad97eca9566ab2d726aba6357de0368e2bb3b2a431
devteam/emboss_5	63dd26468588	emboss_skipseq.xml	EMBOSS: skipseq91	5bbd3d4f5e5a48fb581022689801355d0b7a9a9e07309084d3a011c5ac64614f
devteam/emboss_5	63dd26468588	emboss_splitter.xml	EMBOSS: splitter92	7810e8cc00e86027819762cfbc73c10d4e76a7e5862c05fec47c36bd15c91ea4
devteam/emboss_5	63dd26468588	emboss_supermatcher.xml	EMBOSS: supermatcher95	4bc7e3b168e6eaf73eaa6cbdb4e5883963ef02b5967bccee99e4f4807dfe51ea
devteam/emboss_5	63dd26468588	emboss_syco.xml	EMBOSS: syco96	202c4a32021c1a6f3d11f43bc7b4a8b48e216add6a418e6ecaed688e6c709a35
devteam/emboss_5	63dd26468588	emboss_tcode.xml	EMBOSS: tcode97	a03231476f85700a2c8665d4f4aea39fa34492922584a35f4a64a508cf0284b6
devteam/emboss_5	63dd26468588	emboss_textsearch.xml	EMBOSS: textsearch98	1a37063bab228fc58006ee52233a6e0829c58abe9f8b0c6fa0747c5bc06a6cf6
devteam/emboss_5	63dd26468588	emboss_tmap.xml	EMBOSS: tmap99	6f02e717dc1f7c1deb60f3134525c29f6149db84ade6c306ffbcd5302bc5ac29
devteam/emboss_5	63dd26468588	emboss_tranalign.xml	EMBOSS: tranalign100	f8963873e96e53a91a2b4b982ece50172b80f506d4f2cdebdb5f54813e26f695
devteam/emboss_5	63dd26468588	emboss_transeq.xml	EMBOSS: transeq101	9b7f2c79a7902bcf8278f2d57f9b9bb968c94bdb63bc8e8fda161ae5a2c2cf1a
devteam/emboss_5	63dd26468588	emboss_trimest.xml	EMBOSS: trimest102	c7a69d7dc396f13935c860881761f80dbff1fec36124cad7958772aec16e935a
devteam/emboss_5	63dd26468588	emboss_trimseq.xml	EMBOSS: trimseq103	7b06876a8522d45fbf2361dfb54f7c1c7bc2462514d6f18665aaca316f13c94f
devteam/emboss_5	63dd26468588	emboss_twofeat.xml	EMBOSS: twofeat104	8d88ca103dcbbdde26454195662bfe0ead10578225c97e56b525e6205fc42270
devteam/emboss_5	63dd26468588	emboss_union.xml	EMBOSS: union105	6dc6ecd4d85f61d7bab159805dc35c0d85ff2562db33ba96fb46e2c59efc5f02
devteam/emboss_5	63dd26468588	emboss_vectorstrip.xml	EMBOSS: vectorstrip106	2bfac5651f391ff167954103f5e705b9686c3db100cbb7ef32b883f2efadccac
devteam/emboss_5	63dd26468588	emboss_water.xml	EMBOSS: water107	71ace8aab7f7e41b7fafb3d52492d6277bad0618bf6339ee8414274dadc87bbe
devteam/emboss_5	63dd26468588	emboss_wobble.xml	EMBOSS: wobble108	5dcc90d7ffe721dc3988824e5458975541928112b8a45b3c713a81f6142210ae
devteam/emboss_5	63dd26468588	emboss_wordcount.xml	EMBOSS: wordcount109	da3ed1052eb1c8c5894f5e19cf7982d44fa2a739f11abc218f98415b9efc8581
devteam/emboss_5	63dd26468588	emboss_wordmatch.xml	EMBOSS: wordmatch110	d11e6373e06ba11123b45d55a0daf66b7a368223c9c2526bab27f1241a0a770e
devteam/express	7b0708761d05	express_wrapper.xml	express	8aadda0a3af9b41187067e77b8f34639d22d86ce74a9fd9cc3d743745cd91f37
devteam/fasta_clipping_histogram	6c0a46d445a3	fasta_clipping_histogram.xml	cshl_fasta_clipping_histogram	ce5be1147417ee35521a05595989d4395188bb9811af73c9f933ce9601083b13
devteam/fasta_compute_length	5cbde03c1103	fasta_compute_length.xml	fasta_compute_length	61b378ab9e145b7492082b628cab96dbb87d7171a43e9ed04580430a8079265f
devteam/fasta_concatenate_by_species	25b8736c627a	fasta_concatenate_by_species.xml	fasta_concatenate0	02fafef4d54281ab4d55b4bc4a04a445e00d629705108a20a5390c7b2f66a69a
devteam/fasta_filter_by_length	8cacfcf96a52	fasta_filter_by_length.xml	fasta_filter_by_length	a59136e29312f535fbc938dd2af2542bc9b061148643e526a43b4fc0c4cd76c3
devteam/fasta_formatter	e773f1eb16cf	fasta_formatter.xml	cshl_fasta_formatter	19e9ca5adb661b4cdeb20a11f2b9377926233481ba0416b2b85215dd7cac68a4
devteam/fasta_nucleotide_changer	90e8c76156a7	fasta_nucleotide_changer.xml	cshl_fasta_nucleotides_changer	5a5d5c6918eb783798afa97db2a2b30add7c8657af635b47127cd845b73961ad
devteam/fasta_to_tabular	e7ed3c310b74	fasta_to_tabular.xml	fasta2tab	3ec281c98e70b344ffd917930d4ad6e8d50e02f27a433364b51955ff656c4677
devteam/fastq_combiner	9115b978ce10	fastq_combiner.xml	fastq_combiner	bd7dbb8182c8787e8b6b14d6a46ad3fa2b2a2ee9d53452b7d7821155868e30f6
devteam/fastq_filter	ff7d49ec777f	fastq_filter.xml	fastq_filter	c2552c5d2dbf619d6fe2a848a1231ddb035716934ac406490fc3e24b84d4b633
devteam/fastq_groomer	10d4df6a9d94	fastq_groomer.xml	fastq_groomer	b113e269db84357980147d8362ee8262d07b2122876ad2a9ba7caf0422a97b89
devteam/fastq_manipulation	e06d41f3ed3e	fastq_manipulation.xml	fastq_manipulation	4fe69e39b9ccc4d664eb4ffc80ac52d77f65a2098c5aec0e8524b0fdf52864c4
devteam/fastq_masker_by_quality	4e1d64e6385f	fastq_masker_by_quality.xml	fastq_masker_by_quality	8764488b568ba1c96e89db1e4b2b3591254fbbdbcbb0908fab47bcc13e852c1f
devteam/fastq_paired_end_deinterlacer	c48cf4699be7	fastq_paired_end_deinterlacer.xml	fastq_paired_end_deinterlacer	160c149a1fd4cbe2f226c96cc48997d0735b912229936104f7417596933a881b
devteam/fastq_paired_end_interlacer	acb5090e281f	fastq_paired_end_interlacer.xml	fastq_paired_end_interlacer	db63c782e4bab256f52bd4c4cfa371ac40856eaaf781f4abf45dd3cc01710d8c
devteam/fastq_paired_end_joiner	115f6bb3ae79	fastq_paired_end_joiner.xml	fastq_paired_end_joiner	e9c7f41773fa012fa231f155cca105162779f5376fb25e7f336d4eafa78e914d
devteam/fastq_paired_end_splitter	7fafac615aa1	fastq_paired_end_splitter.xml	fastq_paired_end_splitter	8e15768a5090308cab9966a740a2f9897063dd9321dd28843bdb2f90e654e681
devteam/fastq_quality_boxplot	47df89f900a4	fastq_quality_boxplot.xml	cshl_fastq_quality_boxplot	84afeb30ce1261be208326ff0037b0959c99efc5873f9b58ea068e0f54fd04cc
devteam/fastq_quality_converter	86713dc416ec	fastq_quality_converter.xml	cshl_fastq_quality_converter	b8efb76a09c4e491df74f21dc4750826c12a8499df657bbbc9caff9b8d370e73
devteam/fastq_quality_filter	b1e332a385f1	fastq_quality_filter.xml	cshl_fastq_quality_filter	91b31954e10edbe979bc6503aaed29cb6a16c16aaece232a843d71371c404eba
devteam/fastq_stats	f86c27295151	fastq_stats.xml	fastq_stats	ba549cf92a524c9eea963d0741aaaaaf5ad225a7c7ba09cbda73ff9d4cd51059
devteam/fastq_to_fasta	191e43b329f6	fastq_to_fasta.xml	cshl_fastq_to_fasta	76c4fd7b9b6e308f3b51f60a2c479b1278c3781b17dd5f62f6cf5d10a735cf0f
devteam/fastq_to_tabular	43807a65369f	fastq_to_tabular.xml	fastq_to_tabular	1910c6c1d808d22c2416b631cba67561b5c5b26c1d46a631a9bdcbd5f9a78853
devteam/fastq_trimmer	fe86fb89562d	fastq_trimmer.xml	fastq_trimmer	aaf1768371ffacf353bc9f01b243ee45e5888ebec88881877f94cecacc0bfed2
devteam/fastq_trimmer_by_quality	8050e091e99b	fastq_trimmer_by_quality.xml	fastq_quality_trimmer	a3bcf62facd51e6c223ca2a733fd1f8bbce10eac2f1ad25d5814479fbbfc5d4a
devteam/fastqc	2c64fded1286	rgFastQC.xml	fastqc	4f3c71de28e04ccfff5bdf0fa94b800a28195818fdc27f24fa5d8c0a2c4097aa
devteam/fastqsolexa_to_fasta_qual	ef23c03d7497	fastqsolexa_to_fasta_qual.xml	fastqsolexa_to_fasta_qual	b87f331b8f25e611d0b7042a2ee242aa9d2936379d25d878a3c668a83e21247e
devteam/fastqtofasta	4a3e93647a4e	fastq_to_fasta.xml	fastq_to_fasta_python	a5cdbf11b9f827694fc35b8072f926e6d80dd2b2b03e913820b9539af03f5909
devteam/fastx_artifacts_filter	34edfa69c149	fastx_artifacts_filter.xml	cshl_fastx_artifacts_filter	e787affb7d21ec9ea530c0cd6a9c803ee9f38b50898773b5b77c41de010c195a
devteam/fastx_barcode_splitter	229caeddb2df	fastx_barcode_splitter.xml	cshl_fastx_barcode_splitter	cc491dece4e51ea168eb6d702c129ce8828862fde982bff90372f10814b2b20b
devteam/fastx_clipper	c60cf18ec2b0	fastx_clipper.xml	cshl_fastx_clipper	d134f07b4f6c41f8d239dabf9a785459a614453e4826af1a9a499813130fef51
devteam/fastx_collapser	72494a86e047	fastx_collapser.xml	cshl_fastx_collapser	6a3f5dae8b5f82b07eae8b06ce06715ce550bff38e7e951757f0837067f41231
devteam/fastx_nucleotides_distribution	751878fa37e5	fastx_nucleotides_distribution.xml	cshl_fastx_nucleotides_distribution	fcc841e0858b59e4abddcd975a26f138c56f1df5c2774a19bcff3caa5b60d972
devteam/fastx_quality_statistics	48c943a0290a	fastx_quality_statistics.xml	cshl_fastx_quality_statistics	0403b46e12a5d019e92679ed21cc7e51540ec2e3b524ac8ed58858fe48a0be99
devteam/fastx_renamer	0ffae348abae	fastx_renamer.xml	cshl_fastx_renamer	bda67d1c3b8640fc0b9b83a553a93d783acb153dc9f9467532d955bdbf01d99f
devteam/fastx_reverse_complement	7566b751e769	fastx_reverse_complement.xml	cshl_fastx_reverse_complement	a110335ebcbef76e712157e4b61add6afa7eb15fbd3aac9a4019f565c0da498b
devteam/fastx_trimmer	1ea2ae5afb28	fastx_trimmer.xml	cshl_fastx_trimmer	07d560cb0b8146a33c6fdf9272d34ce950b531cd56acf0f93877018193a5ea0a
devteam/featurecounter	ac6218e2b686	featureCounter.xml	featureCoverage1	f4a2abcc5643b7df4a9f76ebc4f3467451b298a11bcfefcea51909802a18fc12
devteam/filter_transcripts_via_tracking	45f89dcf0b4c	filter_transcripts_via_tracking.xml	filter_combined_via_tracking	fc16f45daf50a3caf32fdc1ecc11261a967a7e6dbeec35dd4893ce615100555e
devteam/find_diag_hits	acf51ff24c7d	find_diag_hits.xml	find_diag_hits	d98443c7c48081349a2126cc124643335ccad862eb837467493cd52b1dbd9204
devteam/flanking_features	9f12b7e500f1	flanking_features.xml	flanking_features_1	d0a5a57b843ccd911427ab89a82d0b58bc9aacfaa47626a94b900f98140251ec
devteam/freebayes	0d8581534009	freebayes.xml	freebayes	241a30ce46e8b764b563b7392f64e4a9d1fe36730cbd214257bacdcc05f20880
